location,date,total_cases,new_cases,total_deaths,new_deaths,gdp_per_capita,population
France,2020-04-08,78167,3777,10328,1417,38605.671,65273512
France,2020-04-09,82048,3881,10869,541,38605.671,65273512
France,2020-04-10,86334,4286,12210,1341,38605.671,65273512
France,2020-04-11,90676,4342,13197,987,38605.671,65273512
France,2020-04-12,93790,3114,13832,635,38605.671,65273512
France,2020-04-13,95403,1613,14393,561,38605.671,65273512
France,2020-04-14,98076,2673,14967,574,38605.671,65273512
France,2020-04-15,103573,5497,15729,,38605.671,65273512
France,2020-04-16,106206,2633,17167,1438,38605.671,65273512
France,2020-04-17,108847,2641,17920,753,38605.671,65273512
France,2020-04-18,109252,405,18681,761,38605.671,65273512
France,2020-04-19,111821,2569,19323,642,38605.671,65273512
France,2020-04-20,112606,785,19718,395,38605.671,65273512
France,2020-21-04,114657,2051,20265,547,38605.671,65273512
France,2020-04-22,117324,2667,20796,531,38605.671,65273512
France,2020-04-23,119151,1827,21340,544,38605.671,65273512
France,2020-24-04,120804,1653,21856,516,38605.671,65273512
France,2020-04-25,122577,1773,22245,389,38605.671,65273512
France,2020-04-26,124114,1537,22614,369,38605.671,65273512
France,2020-04-27,124575,461,22856,242,38605.671,65273512
France,2020-04-28,125770,1195,23293,437,38605.671,65273512
France,2020-04-29,126835,1065,23660,367,38605.671,65273512
France,2020-30-04,128442,1607,24087,427,38605.671,65273512
France,2020-05-01,129581,1139,24376,289,38605.671,65273512
France,2020-05-02,130185,604,24594,218,38605.671,65273512
France,2020-05-03,130979,794,24760,166,38605.671,65273512
France,2020-05-04,131287,308,24895,135,38605.671,65273512
France,2020-05-05,131863,576,25201,306,38605.671,65273512
France,2020-05-06,132967,1104,25531,330,38605.671,65273512
France,2020-05-07,137150,4183,25809,278,38605.671,65273512
France,2020-05-08,137779,629,25987,178,38605.671,65273512
France,2020-05-09,138421,642,26230,243,38605.671,65273512
France,2020-05-10,138854,433,26310,80,38605.671,65273512
France,2020-05-11,139063,209,26380,70,38605.671,65273512
France,2020-05-12,139519,456,26643,263,38605.671,65273512
France,2020-13-05,140227,708,26991,348,38605.671,65273512
France,2020-05-14,140734,507,27074,83,38605.671,65273512
France,2020-05-15,141356,622,27425,351,38605.671,65273512
France,2020-05-16,141919,563,27555,130,38605.671,65273512
France,2020-05-17,142291,372,27643,88,38605.671,65273512
France,2020-05-18,142411,120,27711,68,38605.671,65273512
France,2020-19-05,142903,492,27897,186,38605.671,65273512
France,2020-05-20,143427,524,28022,125,38605.671,65273512
France,2020-05-21,143845,418,28132,110,38605.671,65273512
France,2020-05-22,144163,318,28215,83,38605.671,65273512
France,2020-23-05,144566,403,28289,74,38605.671,65273512
France,2020-24-05,144806,240,28332,43,38605.671,65273512
France,2020-05-25,144921,115,28367,35,38605.671,65273512
France,2020-05-26,145279,358,28432,65,38605.671,65273512
France,2020-05-27,145555,276,28530,98,38605.671,65273512
France,2020-05-28,145746,191,28596,66,38605.671,65273512
France,2020-05-29,149071,3325,28662,66,38605.671,65273512
France,2020-05-30,149668,597,28714,52,38605.671,65273512
France,2020-05-31,151496,1828,28771,57,38605.671,65273512
France,2020-06-01,151753,257,28802,31,38605.671,65273512
France,2020-06-02,152091,338,28833,31,38605.671,65273512
France,2020-06-03,151325,-766,28940,107,38605.671,65273512
France,2020-06-04,151677,352,29021,81,38605.671,65273512
France,2020-06-05,152444,767,29065,44,38605.671,65273512
France,2020-06-06,153055,611,29111,46,38605.671,65273512
France,2020-06-07,153634,579,29142,31,38605.671,65273512
France,2020-06-08,153977,343,29155,13,38605.671,65273512
France,2020-06-09,154188,211,29209,54,38605.671,65273512
France,2020-06-10,154591,403,29296,87,38605.671,65273512
France,2020-06-11,155136,545,29319,23,38605.671,65273512
France,2020-06-12,155561,425,29346,27,38605.671,65273512
France,2020-06-13,156287,726,29374,28,38605.671,65273512
France,2020-06-14,156813,526,29398,24,38605.671,65273512
France,2020-06-15,157220,407,29407,9,38605.671,65273512
France,2020-16-06,157372,152,29436,29,38605.671,65273512
France,2020-06-17,157716,344,29547,111,38605.671,65273512
France,2020-18-06,158174,458,29575,28,38605.671,65273512
France,2020-06-19,158641,467,29603,28,38605.671,65273512
France,2020-06-20,159452,811,29617,14,38605.671,65273512
France,2020-21-06,160093,641,29633,16,38605.671,65273512
France,2020-06-22,160377,284,29640,7,38605.671,65273512
France,2020-06-23,160750,373,29663,23,38605.671,65273512
France,2020-06-24,161267,517,29720,57,38605.671,65273512
France,2020-06-25,161348,81,29731,11,38605.671,65273512
France,2020-06-26,161348,0,29752,21,38605.671,65273512
France,2020-06-27,162936,1588,29778,26,38605.671,65273512
France,2020-06-28,162936,0,29778,0,38605.671,65273512
France,2020-06-29,162936,0,29778,0,38605.671,65273512
France,2020-30-06,164260,1324,29813,35,38605.671,65273512
France,2020-07-01,164801,541,29843,30,38605.671,65273512
France,2020-07-02,165719,918,29861,18,38605.671,65273512
France,2020-07-03,166378,659,29875,14,38605.671,65273512
France,2020-07-04,166960,582,29893,18,38605.671,65273512
France,2020-07-05,166960,0,29893,0,38605.671,65273512
France,2020-07-06,166960,0,29893,0,38605.671,65273512
France,2020-07-07,168335,1375,29920,27,38605.671,65273512
France,2020-07-08,168810,475,29933,13,38605.671,65273512
France,2020-07-09,169473,663,29965,32,38605.671,65273512
France,2020-07-10,170094,621,29979,14,38605.671,65273512
France,2020-07-11,170752,658,30004,25,38605.671,65273512
France,2020-07-12,170752,0,30004,0,38605.671,65273512
France,2020-07-13,170752,0,30004,0,38605.671,65273512
France,2020-07-14,172377,1625,30029,25,38605.671,65273512
Iran,2019-12-31,0,0,0,0,19082.62,83992953
Iran,2020-01-01,0,0,0,0,19082.62,83992953
Iran,2020-01-02,0,0,0,0,19082.62,83992953
Iran,2020-01-03,0,0,0,0,19082.62,83992953
iran,2020-01-04,0,0,0,0,19082.62,83992953
Iran,2020-01-05,0,0,0,0,19082.62,83992953
Iran,2020-01-06,0,0,0,0,19082.62,83992953
Iran,2020-01-07,0,0,0,0,19082.62,83992953
Iran,2020-01-08,0,0,0,0,19082.62,83992953
Iran,2020-01-09,0,0,0,0,19082.62,83992953
Iran,2020-01-10,0,0,0,0,19082.62,83992953
Iran,2020-01-11,0,0,0,0,19082.62,83992953
Iran,2020-01-12,0,0,0,0,19082.62,83992953
Iran,2020-13-01,0,0,0,0,19082.62,83992953
Iran,2020-01-14,0,0,0,0,19082.62,83992953
Iran,2020-01-15,0,0,0,0,19082.62,83992953
Iran,2020-16-01,0,0,0,0,19082.62,83992953
Iran,2020-01-17,0,0,0,0,19082.62,83992953
Iran,2020-18-01,0,0,0,0,19082.62,83992953
Iran,2020-01-19,0,0,0,0,19082.62,83992953
Iran,2020-01-20,0,0,0,0,19082.62,83992953
Iran,2020-21-01,0,0,0,0,19082.62,83992953
Iran,2020-01-22,0,0,0,0,19082.62,83992953
Iran,2020-01-23,0,0,0,0,19082.62,83992953
Iran,2020-01-24,0,0,0,0,19082.62,83992953
Iran,2020-01-25,0,0,0,0,19082.62,83992953
Iran,2020-26-01,0,0,0,0,19082.62,83992953
Iran,2020-01-27,0,0,0,0,19082.62,83992953
Iran,2020-01-28,0,0,0,0,19082.62,83992953
Iran,2020-01-29,0,0,0,0,19082.62,83992953
iran,2020-01-30,0,0,0,0,19082.62,83992953
Iran,2020-31-01,0,0,0,0,19082.62,83992953
Iran,2020-02-01,0,0,0,0,19082.62,83992953
Iran,2020-02-02,0,0,0,0,19082.62,83992953
Iran,2020-02-03,0,0,0,0,19082.62,83992953
Iran,2020-02-04,0,0,0,0,19082.62,83992953
iran,2020-02-05,0,0,0,0,19082.62,83992953
Iran,2020-02-06,0,0,0,0,19082.62,83992953
Iran,2020-02-07,0,0,0,0,19082.62,83992953
Iran,2020-02-08,0,0,0,0,19082.62,83992953
Iran,2020-02-09,0,0,0,0,19082.62,83992953
Iran,2020-02-10,0,0,0,0,19082.62,83992953
iran,2020-02-11,0,0,0,0,19082.62,83992953
Iran,2020-02-12,0,0,0,0,19082.62,83992953
Iran,2020-13-02,0,0,0,0,19082.62,83992953
Iran,2020-02-14,0,0,0,0,19082.62,83992953
Iran,2020-02-15,0,0,0,0,19082.62,83992953
Iran,2020-16-02,0,0,0,0,19082.62,83992953
Iran,2020-17-02,0,0,0,0,19082.62,83992953
Iran,2020-02-18,0,0,0,0,19082.62,83992953
Iran,2020-02-19,0,0,0,0,19082.62,83992953
Iran,2020-02-20,2,2,2,2,19082.62,83992953
Iran,2020-02-21,5,3,2,0,19082.62,83992953
Iran,2020-02-22,18,13,4,2,19082.62,83992953
Iran,2020-02-23,28,10,5,1,19082.62,83992953
Iran,2020-02-24,43,15,8,3,19082.62,83992953
Iran,2020-25-02,61,18,12,4,19082.62,83992953
iran,2020-26-02,95,34,15,3,19082.62,83992953
Iran,2020-02-27,139,44,19,4,19082.62,83992953
Iran,2020-02-28,245,106,,7,19082.62,83992953
Iran,2020-02-29,388,143,34,8,19082.62,83992953
Iran,2020-03-01,593,205,43,9,19082.62,83992953
Iran,2020-03-02,978,385,54,11,19082.62,83992953
Iran,2020-03-03,1501,523,66,12,19082.62,83992953
Iran,2020-03-04,2336,835,77,11,19082.62,83992953
Iran,2020-03-05,2922,586,92,15,19082.62,83992953
Iran,2020-03-06,3513,591,107,15,19082.62,83992953
Iran,2020-03-07,4747,1234,124,17,19082.62,83992953
Iran,2020-03-08,5823,1076,145,21,19082.62,83992953
Iran,2020-03-09,6566,743,194,49,19082.62,83992953
Iran,2020-03-10,7161,595,237,43,19082.62,83992953
Iran,2020-03-11,8042,881,291,54,19082.62,83992953
Iran,2020-03-12,9000,958,354,63,19082.62,83992953
Iran,2020-03-13,10075,1075,429,75,19082.62,83992953
Iran,2020-03-14,11364,1289,514,85,19082.62,83992953
Iran,2020-03-15,12729,1365,611,97,19082.62,83992953
Iran,2020-16-03,13938,1209,724,113,19082.62,83992953
iran,2020-03-17,14991,1053,853,129,19082.62,83992953
Iran,2020-03-18,16169,1178,988,135,19082.62,83992953
Iran,2020-19-03,17361,1192,1135,147,19082.62,83992953
Iran,2020-03-20,18407,1046,1284,149,19082.62,83992953
Iran,2020-03-21,19644,1237,1433,149,19082.62,83992953
Iran,2020-03-22,20610,966,1556,123,19082.62,83992953
Iran,2020-23-03,21638,1028,1685,129,19082.62,83992953
Iran,2020-03-24,23049,1411,1812,127,19082.62,83992953
Iran,2020-03-25,24811,1762,1934,122,19082.62,83992953
Iran,2020-03-26,27017,2206,2077,143,19082.62,83992953
Iran,2020-03-27,29406,2389,2234,157,19082.62,83992953
Iran,2020-28-03,32332,2926,2378,144,19082.62,83992953
Iran,2020-03-29,35408,3076,,139,19082.62,83992953
Iran,2020-03-30,38309,2901,2640,123,19082.62,83992953
Iran,2020-03-31,41495,3186,2757,117,19082.62,83992953
Iran,2020-04-01,44606,3111,2898,141,19082.62,83992953
Iran,2020-04-02,47593,2987,3036,138,19082.62,83992953
Iran,2020-04-03,50468,2875,3160,124,19082.62,83992953
Iran,2020-04-04,50468,0,3160,0,19082.62,83992953
Iran,2020-04-05,55743,5275,3452,292,19082.62,83992953
Iran,2020-04-06,58226,2483,3603,151,19082.62,83992953
Iran,2020-04-07,60500,2274,3739,136,19082.62,83992953
Iran,2020-04-08,62589,2089,3872,133,19082.62,83992953
Iran,2020-04-09,64586,1997,3993,121,19082.62,83992953
Iran,2020-04-10,66220,1634,4110,117,19082.62,83992953
Iran,2020-04-11,68192,1972,4232,122,19082.62,83992953
Iran,2020-04-12,70029,1837,4357,125,19082.62,83992953
iran,2020-04-13,71686,1657,4474,117,19082.62,83992953
Iran,2020-04-14,73303,1617,4585,111,19082.62,83992953
Iran,2020-04-15,74877,1574,4683,98,19082.62,83992953
Iran,2020-04-16,76389,1512,4777,94,19082.62,83992953
Iran,2020-17-04,77995,1606,4869,92,19082.62,83992953
Iran,2020-04-18,79494,1499,4958,,19082.62,83992953
Iran,2020-04-19,80868,1374,5031,73,19082.62,83992953
Iran,2020-04-20,82211,1343,5118,87,19082.62,83992953
Iran,2020-21-04,83505,1294,5209,91,19082.62,83992953
Iran,2020-04-22,84802,1297,5297,88,19082.62,83992953
Iran,2020-04-23,85996,1194,5391,94,19082.62,83992953
Iran,2020-04-24,87026,1030,5481,90,19082.62,83992953
Iran,2020-04-25,88194,1168,5574,93,19082.62,83992953
Iran,2020-04-26,89328,1134,5650,76,19082.62,83992953
Iran,2020-27-04,90481,1153,5710,60,19082.62,83992953
Iran,2020-04-28,91472,991,5806,96,19082.62,83992953
Iran,2020-04-29,92584,1112,5877,71,19082.62,83992953
Iran,2020-04-30,93657,1073,5957,80,19082.62,83992953
Iran,2020-05-01,94640,983,6028,71,19082.62,83992953
Iran,2020-05-02,95646,1006,6091,63,19082.62,83992953
iran,2020-05-03,96448,802,6156,65,19082.62,83992953
Iran,2020-05-04,97424,976,6203,47,19082.62,83992953
Iran,2020-05-05,98647,1223,6277,74,19082.62,83992953
Iran,2020-05-06,99970,1323,6340,63,19082.62,83992953
Iran,2020-05-07,101650,1680,6418,78,19082.62,83992953
Iran,2020-05-08,103135,1485,6486,68,19082.62,83992953
Iran,2020-05-09,104691,1556,6541,55,19082.62,83992953
Iran,2020-05-10,106220,1529,6589,48,19082.62,83992953
Iran,2020-05-11,107603,1383,6640,51,19082.62,83992953
Iran,2020-05-12,109286,1683,6685,45,19082.62,83992953
Iran,2020-13-05,110767,1481,6733,48,19082.62,83992953
Iran,2020-05-14,112725,1958,6783,50,19082.62,83992953
Iran,2020-05-15,114533,1808,6854,71,19082.62,83992953
iran,2020-05-16,116635,2102,6902,48,19082.62,83992953
Iran,2020-05-17,118392,1757,6937,35,19082.62,83992953
Iran,2020-18-05,120198,1806,6988,51,19082.62,83992953
Iran,2020-05-19,122492,2294,7057,69,19082.62,83992953
Iran,2020-05-20,124603,2111,7119,62,19082.62,83992953
Iran,2020-05-21,126949,2346,7183,64,19082.62,83992953
Iran,2020-05-22,129341,2392,7249,66,19082.62,83992953
Iran,2020-23-05,131652,2311,7300,51,19082.62,83992953
Iran,2020-05-24,133521,1869,7359,59,19082.62,83992953
Iran,2020-05-25,135701,2180,7417,58,19082.62,83992953
Iran,2020-05-26,137724,2023,7451,34,19082.62,83992953
Iran,2020-05-27,139511,1787,7508,57,19082.62,83992953
Iran,2020-05-28,141591,2080,7564,56,19082.62,83992953
Iran,2020-05-29,143849,2258,7627,63,19082.62,83992953
Iran,2020-30-05,146668,2819,7677,50,19082.62,83992953
Iran,2020-05-31,148950,2282,7734,57,19082.62,83992953
Iran,2020-06-01,151466,2516,7797,63,19082.62,83992953
Iran,2020-06-02,154445,2979,7878,81,19082.62,83992953
Iran,2020-06-03,157562,3117,7942,64,19082.62,83992953
Iran,2020-06-04,160696,3134,8012,70,19082.62,83992953
Iran,2020-06-05,164270,3574,8071,59,19082.62,83992953
iran,2020-06-06,167156,2886,8134,63,19082.62,83992953
Iran,2020-06-07,169425,2269,8209,75,19082.62,83992953
iran,2020-06-08,171789,2364,8281,72,19082.62,83992953
Iran,2020-06-09,173832,2043,8351,70,19082.62,83992953
iran,2020-06-10,175927,2095,8425,74,19082.62,83992953
Iran,2020-06-11,177938,2011,8506,81,19082.62,83992953
Iran,2020-06-12,180176,2238,8584,78,19082.62,83992953
Iran,2020-06-13,182545,2369,8659,75,19082.62,83992953
Iran,2020-06-14,184955,2410,8730,71,19082.62,83992953
Iran,2020-15-06,187427,2472,8837,107,19082.62,83992953
Iran,2020-16-06,189876,2449,8950,113,19082.62,83992953
Iran,2020-17-06,192439,2563,9065,115,19082.62,83992953
Iran,2020-06-18,195051,2612,9185,120,19082.62,83992953
Iran,2020-19-06,197647,2596,9272,87,19082.62,83992953
Iran,2020-20-06,200262,2615,9392,120,19082.62,83992953
Iran,2020-06-21,202584,2322,9507,115,19082.62,83992953
Iran,2020-22-06,204952,2368,9623,116,19082.62,83992953
Iran,2020-06-23,207525,2573,9742,119,19082.62,83992953
Iran,2020-24-06,209970,2445,9863,121,19082.62,83992953
Iran,2020-06-25,212501,2531,9996,133,19082.62,83992953
Iran,2020-26-06,215096,2595,10130,134,19082.62,83992953
Iran,2020-27-06,217724,2628,10130,0,19082.62,83992953
Iran,2020-06-28,220180,2456,10364,234,19082.62,83992953
Iran,2020-29-06,222669,2489,10508,144,19082.62,83992953
Iran,2020-06-30,225205,2536,10670,162,19082.62,83992953
Iran,2020-07-01,227662,2457,10817,147,19082.62,83992953
Iran,2020-07-02,230211,2549,10958,141,19082.62,83992953
Iran,2020-07-03,232863,2652,11106,148,19082.62,83992953
Iran,2020-07-04,235429,2566,11260,154,19082.62,83992953
Iran,2020-07-05,237878,2449,11408,148,19082.62,83992953
Iran,2020-07-06,240438,2560,11571,163,19082.62,83992953
Iran,2020-07-07,243051,2613,11731,160,19082.62,83992953
Iran,2020-07-08,245688,2637,11931,200,19082.62,83992953
Iran,2020-07-09,248379,2691,12084,153,19082.62,83992953
Iran,2020-07-10,250458,2079,12305,221,19082.62,83992953
Iran,2020-07-11,252720,2262,12447,142,19082.62,83992953
Iran,2020-07-12,255117,2397,12635,188,19082.62,83992953
Iran,2020-13-07,257303,2186,12829,194,19082.62,83992953
Iran,2020-07-14,259652,2349,13032,203,19082.62,83992953
Italy,2019-12-31,0,0,0,0,35220.084,60461828
Italy,2020-01-01,0,0,0,0,35220.084,60461828
Italy,2020-01-02,0,0,0,0,35220.084,60461828
Italy,2020-01-03,0,0,0,0,35220.084,60461828
Itly,2020-01-04,0,0,0,0,35220.084,60461828
Italy,2020-01-05,0,0,0,0,35220.084,60461828
Italy,2020-01-06,0,0,0,0,35220.084,60461828
Italy,2020-01-07,0,0,0,0,35220.084,60461828
Italy,2020-01-08,0,0,0,0,35220.084,60461828
Italy,2020-01-09,0,0,0,0,35220.084,60461828
Italy,2020-01-10,0,0,0,0,35220.084,60461828
Italy,2020-01-11,0,0,0,0,35220.084,60461828
Italy,2020-01-12,0,0,0,0,35220.084,60461828
Italy,2020-01-13,0,0,0,0,35220.084,60461828
Italy,2020-01-14,0,0,0,0,35220.084,60461828
Italy,2020-01-15,0,0,0,0,35220.084,60461828
Italy,2020-16-01,0,0,0,0,35220.084,60461828
Italy,2020-17-01,0,0,0,0,35220.084,60461828
Italy,2020-01-18,0,0,0,0,35220.084,60461828
Italy,2020-01-19,0,0,0,0,35220.084,60461828
Italy,2020-20-01,0,0,0,0,35220.084,60461828
Italy,2020-01-21,0,0,0,0,35220.084,60461828
Italy,2020-01-22,0,0,0,0,35220.084,60461828
Italy,2020-01-23,0,0,0,0,35220.084,60461828
Italy,2020-01-24,0,0,0,0,35220.084,60461828
Italy,2020-01-25,0,0,0,0,35220.084,60461828
Italy,2020-26-01,0,0,0,0,35220.084,60461828
Italy,2020-01-27,0,0,0,0,35220.084,60461828
Italy,2020-28-01,0,0,0,0,35220.084,60461828
Italy,2020-29-01,0,0,0,0,35220.084,60461828
Italy,2020-01-30,0,0,0,0,35220.084,60461828
Italy,2020-01-31,3,3,0,0,35220.084,60461828
Italy,2020-02-01,3,0,0,0,35220.084,60461828
Italy,2020-02-02,3,0,0,0,35220.084,60461828
Italy,2020-02-03,3,0,0,0,35220.084,60461828
Italy,2020-02-04,3,0,0,0,35220.084,60461828
Italy,2020-02-05,3,0,0,0,35220.084,60461828
Italy,2020-02-06,3,0,0,0,35220.084,60461828
Italy,2020-02-07,3,0,0,0,35220.084,60461828
Italy,2020-02-08,3,0,0,0,35220.084,60461828
Italy,2020-02-09,3,0,0,0,35220.084,60461828
Itly,2020-02-10,3,0,0,0,35220.084,60461828
Italy,2020-02-11,3,0,0,0,35220.084,60461828
Italy,2020-02-12,3,0,0,0,35220.084,60461828
Italy,2020-02-13,3,0,0,0,35220.084,60461828
Italy,2020-02-14,3,0,0,0,35220.084,60461828
Italy,2020-02-15,3,0,0,0,35220.084,60461828
Italy,2020-02-16,3,0,0,0,35220.084,60461828
Italy,2020-02-17,3,0,0,0,35220.084,60461828
Italy,2020-02-18,3,0,0,0,35220.084,60461828
Italy,2020-19-02,3,0,0,0,35220.084,60461828
Italy,2020-02-20,3,0,0,0,35220.084,60461828
Italy,2020-02-21,3,0,0,0,35220.084,60461828
